customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
2646,1014,3,510.14,1,3,2,Needs Attention
44,603,3,509.8,2,3,2,At Risk
553,998,1,509.02,1,1,2,Lost
2580,969,2,506.89,1,2,2,Lost
2232,109,5,506.53000000000003,4,4,2,Champions
1527,410,1,506.18,3,1,2,Needs Attention
1278,841,2,503.56,1,2,2,Lost
177,133,4,500.43999999999994,4,4,2,Champions
798,917,4,499.92,1,4,2,Needs Attention
1702,486,2,499.51,3,3,2,At Risk
1040,0,4,499.18,5,4,2,Champions
1645,405,3,499.02000000000004,3,3,2,At Risk
1781,300,3,499.02,3,3,2,At Risk
2590,98,2,498.68999999999994,4,3,2,New / Promising
669,72,2,498.32,5,2,2,New / Promising
1904,1003,2,496.79999999999995,1,2,2,Lost
1391,938,2,496.39,1,3,2,Needs Attention
2216,920,3,495.43,1,3,2,Needs Attention
2844,875,2,494.88,1,2,2,Lost
1148,692,2,494.51,2,2,2,Lost
2088,941,3,494.3,1,3,2,Needs Attention
865,816,1,492.33,1,1,2,Lost
485,573,3,491.05,2,3,2,At Risk
1331,154,2,489.87,4,2,2,New / Promising
1368,860,3,488.43,1,3,2,Needs Attention
401,748,2,486.40999999999997,1,2,2,Lost
116,60,4,485.39,5,4,2,Champions
1305,627,2,484.69,2,2,2,Lost
145,925,3,483.95000000000005,1,3,2,Needs Attention
204,91,1,482.76,4,1,2,New / Promising
1061,438,2,482.56,3,3,2,At Risk
2038,265,4,482.46000000000004,4,4,2,Champions
290,575,3,481.64000000000004,2,3,2,At Risk
628,515,2,481.6,2,2,2,Lost
2094,540,3,478.97,2,3,2,At Risk
487,45,3,478.49,5,3,2,New / Promising
2302,649,1,475.92,2,2,2,Lost
408,322,2,475.55,3,2,2,Needs Attention
1898,802,2,474.96,1,3,2,Needs Attention
1633,191,1,474.68,4,1,2,New / Promising
1585,219,4,473.66,4,4,2,Champions
1360,306,1,472.82,3,1,2,Needs Attention
1253,657,1,472.65,2,2,2,Lost
2258,722,2,470.59000000000003,2,2,2,Lost
686,307,3,468.75,3,3,2,At Risk
2872,90,2,467.58000000000004,4,3,2,New / Promising
1075,849,2,466.96000000000004,1,2,2,Lost
671,28,2,466.3,5,2,2,New / Promising
944,41,3,466.04,5,3,2,New / Promising
643,173,2,465.12,4,2,2,New / Promising
2496,866,1,464.66,1,1,2,Lost
2727,1060,1,464.32,1,1,2,Lost
1471,1002,2,463.67999999999995,1,2,2,Lost
1979,133,2,463.67,4,2,2,New / Promising
1846,1006,2,463.61,1,2,2,Lost
1925,296,1,463.2,3,1,2,Needs Attention
2927,157,4,462.03999999999996,4,4,2,Champions
1574,18,3,461.84,5,3,2,New / Promising
362,427,2,461.7,3,3,2,At Risk
990,513,3,460.18999999999994,2,3,2,At Risk
393,147,3,458.38,4,3,2,New / Promising
1870,152,2,457.8,4,2,2,New / Promising
756,854,4,456.41,1,4,2,Needs Attention
1157,362,3,455.27,3,3,2,At Risk
2780,51,2,455.21000000000004,5,2,2,New / Promising
2219,805,1,454.96,1,1,2,Lost
1538,419,2,453.96000000000004,3,3,2,At Risk
1378,356,1,451.17,3,1,2,Needs Attention
2079,643,3,447.79999999999995,2,3,2,At Risk
2551,947,3,445.09000000000003,1,3,2,Needs Attention
2984,434,1,442.99,3,1,2,Needs Attention
1093,11,2,442.59999999999997,5,2,2,New / Promising
2315,581,2,442.06,2,2,2,Lost
2597,302,2,441.90999999999997,3,2,2,Needs Attention
2279,994,2,440.95,1,2,2,Lost
1773,896,2,440.72,1,2,2,Lost
2562,558,2,440.36,2,2,2,Lost
1520,753,3,439.02,1,3,2,Needs Attention
1222,931,2,438.58000000000004,1,3,2,Needs Attention
256,454,2,437.99,3,3,2,At Risk
992,1032,3,437.4,1,3,2,Needs Attention
1921,215,3,436.39,4,3,2,New / Promising
782,133,1,435.68,4,1,2,New / Promising
873,764,1,434.49,1,1,2,Lost
1745,537,1,433.59,2,1,2,Lost
2678,683,1,430.59,2,2,2,Lost
1300,744,4,429.23,1,4,2,Needs Attention
1293,31,1,428.22,5,1,2,New / Promising
387,83,1,426.96,5,1,2,New / Promising
1586,643,3,426.85,2,3,2,At Risk
2602,830,2,426.36,1,2,2,Lost
2469,61,3,425.63000000000005,5,3,2,New / Promising
2696,260,2,425.51,4,2,2,New / Promising
1058,108,3,424.4,4,3,2,New / Promising
1665,68,2,423.85,5,2,2,New / Promising
609,706,2,422.46000000000004,2,2,2,Lost
42,949,1,422.44,1,1,2,Lost
2874,931,2,422.31,1,3,2,Needs Attention
1550,43,2,420.57,5,2,2,New / Promising
1872,306,1,420.32,3,1,2,Needs Attention
2673,153,1,419.63,4,1,2,New / Promising
877,1072,1,417.22,1,1,2,Lost
1205,493,2,415.75,3,3,2,At Risk
1431,1027,1,415.73,1,1,2,Lost
580,450,2,415.47,3,3,2,At Risk
484,441,2,414.19,3,3,2,At Risk
270,200,2,413.32,4,3,2,New / Promising
771,206,2,412.36,4,3,2,New / Promising
1146,375,1,412.32,3,1,2,Needs Attention
1428,52,3,408.59999999999997,5,3,2,New / Promising
1589,974,1,407.94,1,1,2,Lost
1018,822,1,407.79,1,1,2,Lost
796,891,1,407.27,1,1,2,Lost
1257,295,1,407.18,3,1,2,Needs Attention
215,41,2,406.94000000000005,5,3,2,New / Promising
1638,819,1,406.48,1,1,2,Lost
1760,730,2,404.33000000000004,2,2,2,Lost
481,697,2,403.67,2,2,2,Lost
2446,857,1,402.72,1,1,2,Lost
977,746,1,399.78,1,1,2,Lost
1798,941,2,398.36,1,3,2,Needs Attention
1993,961,2,398.12,1,3,2,Needs Attention
311,85,1,396.53,5,1,2,New / Promising
1110,698,1,396.4,2,2,2,Lost
494,424,2,396.09000000000003,3,3,2,At Risk
842,79,1,393.73,5,1,2,New / Promising
1219,427,1,392.69,3,1,2,Needs Attention
435,140,1,392.06,4,1,2,New / Promising
1204,290,5,388.22,3,4,2,At Risk
1395,119,1,384.73,4,1,2,New / Promising
1492,452,4,383.99,3,4,2,At Risk
65,61,2,383.85,5,2,2,New / Promising
1784,24,4,383.23999999999995,5,4,2,Champions
785,955,2,382.78,1,3,2,Needs Attention
161,259,2,382.45,4,2,2,New / Promising
179,560,2,381.75,2,2,2,Lost
2745,547,4,379.32000000000005,2,4,2,At Risk
1099,486,1,379.08,3,1,2,Needs Attention
2061,280,2,378.92,3,2,2,Needs Attention
415,70,4,378.91,5,4,2,Champions
1461,287,2,378.36,3,2,2,Needs Attention
2840,274,1,378.21,4,1,2,New / Promising
1851,285,4,377.82000000000005,3,4,2,At Risk
1640,782,1,377.53,1,1,2,Lost
1545,355,1,374.5,3,1,2,Needs Attention
980,293,2,373.62,3,2,2,Needs Attention
2037,644,3,372.84000000000003,2,3,2,At Risk
455,732,2,372.4,2,2,2,Lost
2552,22,1,371.78,5,2,2,New / Promising
1950,973,1,371.6,1,1,2,Lost
2225,756,1,369.78,1,1,2,Lost
2198,171,2,369.65999999999997,4,2,2,New / Promising
2932,327,1,369.5,3,1,2,Needs Attention
735,916,3,369.37,1,3,2,Needs Attention
1984,256,1,368.9,4,1,2,New / Promising
2399,412,1,368.32,3,1,2,Needs Attention
2093,933,1,368.24,1,1,2,Lost
2484,88,1,367.78,5,1,2,New / Promising
1303,553,2,367.17999999999995,2,2,2,Lost
1601,14,2,366.17999999999995,5,2,2,New / Promising
1262,590,2,366.15,2,2,2,Lost
882,544,2,364.53,2,2,2,Lost
914,992,2,363.37,1,2,2,Lost
699,753,1,363.32,1,1,2,Lost
2311,20,1,362.93,5,2,2,New / Promising
641,106,1,362.9,4,1,2,New / Promising
1361,428,1,362.78,3,1,2,Needs Attention
2616,889,1,362.36,1,1,2,Lost
239,894,2,362.06,1,2,2,Lost
849,869,2,360.28000000000003,1,2,2,Lost
2671,1024,1,359.76,1,1,2,Lost
1620,780,1,359.54,1,1,2,Lost
1224,44,1,355.31,5,1,2,New / Promising
2369,68,3,354.71999999999997,5,3,2,New / Promising
333,932,1,354.33,1,1,2,Lost
2306,1019,2,352.29,1,2,2,Lost
411,921,1,351.3,1,1,2,Lost
871,385,3,350.28,3,3,2,At Risk
2346,964,2,349.68,1,3,2,Needs Attention
821,924,2,348.47,1,2,2,Lost
2848,1046,1,348.45,1,1,2,Lost
1207,60,1,348.07,5,1,2,New / Promising
971,153,2,347.46,4,2,2,New / Promising
874,419,2,347.29,3,3,2,At Risk
1659,654,2,347.01,2,2,2,Lost
1874,553,2,346.88,2,2,2,Lost
1943,560,2,346.88,2,2,2,Lost
1655,682,2,346.12,2,2,2,Lost
2674,526,2,345.78999999999996,2,2,2,Lost
723,459,2,344.62,3,3,2,At Risk
1772,137,2,342.98,4,2,2,New / Promising
2006,106,1,342.5,4,1,2,New / Promising
1556,778,1,341.92,1,1,2,Lost
2215,513,2,341.59000000000003,2,2,2,Lost
1191,888,1,340.14,1,1,2,Lost
2277,41,1,339.8,5,1,2,New / Promising
17,186,1,338.34,4,1,2,New / Promising
253,250,1,338.01,4,1,2,New / Promising
98,342,3,337.49,3,3,2,At Risk
1571,80,3,336.95,5,3,2,New / Promising
260,644,3,336.65,2,3,2,At Risk
342,615,4,336.17,2,4,2,At Risk
406,489,1,336.12,3,1,2,Needs Attention
2536,159,2,335.86,4,2,2,New / Promising
1997,185,1,335.62,4,1,2,New / Promising
662,897,1,335.62,1,1,2,Lost
2912,146,2,333.71,4,2,2,New / Promising
2684,668,2,333.63,2,2,2,Lost
108,2,1,333.25,5,1,2,New / Promising
169,659,1,333.11,2,2,2,Lost
2941,156,1,332.82,4,1,2,New / Promising
2125,489,3,331.43,3,3,2,At Risk
2028,2,3,330.67,5,3,2,New / Promising
2479,331,2,329.82,3,2,2,Needs Attention
2343,36,2,329.31,5,3,2,New / Promising
27,95,1,327.7,4,1,2,New / Promising
946,484,3,327.1,3,3,2,At Risk
222,405,1,326.73,3,1,2,Needs Attention
1142,999,1,326.36,1,1,2,Lost
1847,977,2,324.90999999999997,1,2,2,Lost
248,2,2,324.02000000000004,5,3,2,New / Promising
707,32,1,323.98,5,1,2,New / Promising
1268,21,1,323.83,5,2,2,New / Promising
569,1071,1,323.56,1,1,2,Lost
2457,811,2,323.33000000000004,1,3,2,Needs Attention
2109,865,1,323.18,1,1,2,Lost
1243,884,1,322.88,1,1,2,Lost
1637,596,1,321.35,2,2,2,Lost
459,506,1,321.3,2,1,2,Lost
2426,140,2,319.86,4,2,2,New / Promising
547,26,1,318.95,5,1,2,New / Promising
790,133,5,318.43,4,4,2,Champions
1832,123,1,317.8,4,1,2,New / Promising
77,474,2,317.64,3,3,2,At Risk
2524,15,1,314.07,5,2,2,New / Promising
1966,821,3,312.03999999999996,1,3,2,Needs Attention
717,1079,2,308.95,1,3,2,Needs Attention
2695,836,2,308.74,1,2,2,Lost
1390,449,1,308.65,3,1,2,Needs Attention
579,572,2,308.63,2,2,2,Lost
505,486,3,308.41,3,3,2,At Risk
433,68,2,306.78000000000003,5,2,2,New / Promising
780,34,2,306.18,5,3,2,New / Promising
770,90,3,305.59000000000003,4,3,2,New / Promising
2067,107,1,304.42,4,1,2,New / Promising
2384,218,2,303.93,4,3,2,New / Promising
560,740,2,303.33000000000004,1,2,2,Lost
2453,1047,2,303.17999999999995,1,2,2,Lost
1143,342,1,302.83,3,1,2,Needs Attention
2057,418,2,302.65999999999997,3,3,2,At Risk
1180,146,2,302.6,4,2,2,New / Promising
1621,292,1,302.06,3,1,2,Needs Attention
351,340,2,299.69,3,2,2,Needs Attention
2625,899,1,299.2,1,1,2,Lost
321,22,3,298.94000000000005,5,3,2,New / Promising
30,928,1,297.78,1,1,2,Lost
2697,23,1,297.75,5,1,2,New / Promising
355,566,1,297.23,2,1,2,Lost
2835,823,1,295.86,1,1,2,Lost
2322,120,1,295.8,4,1,2,New / Promising
1404,853,1,295.39,1,1,2,Lost
2325,119,3,294.86,4,3,2,New / Promising
45,598,1,294.71,2,2,2,Lost
1896,1028,1,294.6,1,1,2,Lost
398,770,1,293.12,1,1,2,Lost
634,724,1,292.94,2,2,2,Lost
94,7,1,292.81,5,1,2,New / Promising
2598,1051,1,292.35,1,1,2,Lost
1057,297,2,292.23,3,2,1,Needs Attention
1098,191,2,289.66,4,3,1,New / Promising
1156,272,1,287.33,4,1,1,New / Promising
240,922,3,287.06,1,3,1,Needs Attention
1374,545,1,286.32,2,1,1,Lost
84,50,2,286.14,5,3,1,New / Promising
1358,579,1,285.79,2,2,1,Lost
2481,351,1,283.65,3,1,1,Needs Attention
2843,12,1,282.79,5,2,1,New / Promising
836,992,1,282.79,1,1,1,Lost
2007,117,3,280.87,4,3,1,New / Promising
2261,643,1,279.96,2,2,1,Lost
2595,323,1,279.67,3,1,1,Needs Attention
2896,58,1,278.91,5,1,1,New / Promising
2663,37,1,277.95,5,1,1,New / Promising
288,14,1,277.95,5,2,1,New / Promising
786,514,3,276.97,2,3,1,At Risk
1855,438,2,276.81,3,3,1,At Risk
2157,1042,1,275.22,1,1,1,Lost
1725,674,3,274.33,2,4,1,At Risk
1206,257,1,272.16,4,1,1,New / Promising
1266,89,1,271.37,5,1,1,New / Promising
1490,770,3,270.53999999999996,1,3,1,Needs Attention
2431,5,2,270.02,5,2,1,New / Promising
1274,416,1,268.84,3,1,1,Needs Attention
1301,903,1,268.69,1,1,1,Lost
688,222,2,265.89,4,3,1,New / Promising
2765,711,1,265.87,2,2,1,Lost
180,865,2,265.31,1,2,1,Lost
1410,471,1,264.66,3,1,1,Needs Attention
1913,824,2,263.4,1,3,1,Needs Attention
152,868,1,262.06,1,1,1,Lost
1023,339,3,261.40999999999997,3,3,1,At Risk
2783,456,2,261.02,3,3,1,At Risk
2004,430,2,260.13,3,3,1,At Risk
925,22,1,260.06,5,2,1,New / Promising
1494,554,1,257.58,2,1,1,Lost
205,234,1,256.68,4,1,1,New / Promising
2303,824,1,256.44,1,1,1,Lost
1197,643,1,255.17,2,2,1,Lost
2396,919,1,253.62,1,1,1,Lost
853,135,2,252.5,4,2,1,New / Promising
2475,260,1,252.3,4,1,1,New / Promising
1248,798,1,251.96,1,1,1,Lost
2208,244,1,251.93,4,1,1,New / Promising
463,148,1,251.66,4,1,1,New / Promising
2512,962,2,251.10000000000002,1,3,1,Needs Attention
1181,478,1,250.49,3,1,1,Needs Attention
2280,835,2,246.83,1,2,1,Lost
1472,628,2,244.41,2,2,1,Lost
578,105,1,242.35,4,1,1,New / Promising
2756,196,1,241.66,4,1,1,New / Promising
2488,487,1,240.64,3,1,1,Needs Attention
1063,927,1,240.37,1,1,1,Lost
1199,742,1,239.1,1,1,1,Lost
1531,627,2,238.32999999999998,2,2,1,Lost
1651,157,2,238.29,4,2,1,New / Promising
386,276,2,237.67,4,2,1,New / Promising
1717,75,2,235.43,5,2,1,New / Promising
839,217,1,235.27,4,1,1,New / Promising
2744,947,3,234.09,1,3,1,Needs Attention
2124,982,2,233.31,1,2,1,Lost
1287,645,2,233.04999999999998,2,2,1,Lost
2926,85,1,232.17,5,1,1,New / Promising
399,591,2,231.60000000000002,2,2,1,Lost
1770,1003,2,231.06,1,2,1,Lost
2363,101,1,229.68,4,1,1,New / Promising
1827,505,2,229.59,2,2,1,Lost
1145,648,1,229.26,2,2,1,Lost
892,776,1,224.87,1,1,1,Lost
1887,831,1,222.67,1,1,1,Lost
1351,11,2,222.15,5,2,1,New / Promising
831,686,1,221.53,2,1,1,Lost
937,276,3,220.37,4,4,1,Champions
1722,324,2,218.34,3,2,1,Needs Attention
2746,1016,2,218.27,1,2,1,Lost
897,714,1,217.77,2,2,1,Lost
1992,698,1,216.87,2,2,1,Lost
2506,877,2,216.25,1,2,1,Lost
2427,302,1,214.84,3,1,1,Needs Attention
1592,594,1,213.83,2,2,1,Lost
2802,0,1,213.48,5,1,1,New / Promising
2485,143,1,213.27,4,1,1,New / Promising
2642,467,3,212.37,3,3,1,At Risk
1445,708,1,212.25,2,2,1,Lost
2395,818,1,212.13,1,1,1,Lost
1489,67,1,211.74,5,1,1,New / Promising
1235,903,1,211.48,1,1,1,Lost
92,2,1,209.07,5,1,1,New / Promising
942,153,3,206.88,4,3,1,New / Promising
294,122,3,205.93,4,4,1,Champions
1073,124,1,205.38,4,1,1,New / Promising
332,912,1,205.17,1,1,1,Lost
1462,296,1,204.27,3,1,1,Needs Attention
1570,572,1,204.11,2,1,1,Lost
769,1043,1,202.62,1,1,1,Lost
1946,457,1,201.38,3,1,1,Needs Attention
15,852,1,201.08,1,1,1,Lost
1811,12,2,199.89000000000001,5,2,1,New / Promising
602,402,1,199.2,3,1,1,Needs Attention
2016,692,2,198.89000000000001,2,2,1,Lost
1549,643,2,198.42000000000002,2,2,1,Lost
2686,869,1,196.03,1,1,1,Lost
2380,608,1,194.85,2,2,1,Lost
11,176,2,194.85,4,2,1,New / Promising
1842,208,1,194.07,4,1,1,New / Promising
2535,695,1,192.54,2,2,1,Lost
195,4,2,192.54,5,2,1,New / Promising
997,31,1,190.14,5,1,1,New / Promising
1264,296,1,189.06,3,1,1,Needs Attention
846,610,1,189,2,2,1,Lost
646,689,1,188.4,2,2,1,Lost
1407,270,1,185.8,4,1,1,New / Promising
967,352,3,185.63000000000002,3,3,1,At Risk
1968,832,1,184.08,1,1,1,Lost
1190,834,1,182.81,1,1,1,Lost
775,91,1,182.68,4,1,1,New / Promising
1650,46,2,182.53,5,3,1,New / Promising
2795,624,2,182.04000000000002,2,2,1,Lost
2498,242,1,181.74,4,1,1,New / Promising
1978,636,1,181.46,2,2,1,Lost
905,834,1,181.41,1,1,1,Lost
1630,21,2,180.98000000000002,5,2,1,New / Promising
1546,798,2,180.35,1,3,1,Needs Attention
2601,1007,1,179.83,1,1,1,Lost
2275,572,1,179.5,2,1,1,Lost
2413,699,2,178.91,2,2,1,Lost
1254,799,2,177.24,1,3,1,Needs Attention
2956,25,3,176.95,5,3,1,New / Promising
615,13,1,176.38,5,2,1,New / Promising
677,759,1,176.03,1,1,1,Lost
753,818,2,175.24,1,3,1,Needs Attention
264,620,1,175.23,2,2,1,Lost
149,111,2,174.53,4,2,1,New / Promising
619,513,2,173.55,2,2,1,Lost
915,1048,1,172.97,1,1,1,Lost
1563,719,1,171.61,2,2,1,Lost
1017,411,1,171.13,3,1,1,Needs Attention
2271,943,2,170.26999999999998,1,3,1,Needs Attention
189,708,1,168.6,2,2,1,Lost
2120,694,2,168.37,2,2,1,Lost
186,497,2,167.57,3,3,1,At Risk
1353,63,2,167.31,5,2,1,New / Promising
2593,348,2,167.03,3,2,1,Needs Attention
2440,405,1,166.77,3,1,1,Needs Attention
703,952,1,166.63,1,1,1,Lost
9,977,2,166.28,1,2,1,Lost
532,28,1,165.62,5,1,1,New / Promising
1685,832,2,165.18,1,2,1,Lost
2760,384,2,163.98000000000002,3,3,1,At Risk
2450,768,2,163.28,1,3,1,Needs Attention
2904,369,1,163.03,3,1,1,Needs Attention
1625,924,2,162.47,1,2,1,Lost
1852,898,2,161.31,1,2,1,Lost
2985,523,1,160.34,2,1,1,Lost
2851,439,1,159.46,3,1,1,Needs Attention
1365,123,1,158.53,4,1,1,New / Promising
1451,264,2,158.06,4,2,1,New / Promising
1714,652,1,157.01,2,2,1,Lost
2604,395,1,154.29,3,1,1,Needs Attention
2386,306,1,153.82,3,1,1,Needs Attention
658,890,2,153.55,1,2,1,Lost
808,922,1,151.95,1,1,1,Lost
2100,325,2,151.43,3,2,1,Needs Attention
1132,359,1,151.34,3,1,1,Needs Attention
1298,626,1,151.34,2,2,1,Lost
1928,969,1,151.11,1,1,1,Lost
640,645,2,149.61,2,2,1,Lost
1308,565,1,149.61,2,1,1,Lost
292,1003,1,149,1,1,1,Lost
2400,959,1,148.27,1,1,1,Lost
2522,767,1,148.24,1,1,1,Lost
749,491,1,147.93,3,1,1,Needs Attention
1557,441,1,147.83,3,1,1,Needs Attention
616,18,1,144.9,5,2,1,New / Promising
2404,281,2,144.32999999999998,3,2,1,Needs Attention
2136,84,1,144.02,5,1,1,New / Promising
82,909,2,144.02,1,2,1,Lost
1377,816,2,143.48,1,3,1,Needs Attention
1960,194,1,143.27,4,1,1,New / Promising
343,1028,1,142.58,1,1,1,Lost
2739,65,2,141.99,5,2,1,New / Promising
2841,227,1,140.79,4,1,1,New / Promising
293,412,1,139.72,3,1,1,Needs Attention
2777,390,1,139.29,3,1,1,Needs Attention
645,1001,1,139.01,1,1,1,Lost
2893,1056,1,138.25,1,1,1,Lost
2916,871,1,137.58,1,1,1,Lost
583,421,1,137.58,3,1,1,Needs Attention
1938,701,1,137.58,2,2,1,Lost
13,889,2,136.35999999999999,1,2,1,Lost
2466,525,1,136.21,2,1,1,Lost
1573,312,1,135.87,3,1,1,Needs Attention
1624,242,2,135.29,4,2,1,New / Promising
2076,653,1,134.95,2,2,1,Lost
1547,70,1,134.64,5,1,1,New / Promising
1673,603,1,134.09,2,2,1,Lost
2660,50,1,132.43,5,1,1,New / Promising
734,71,1,132.43,5,1,1,New / Promising
1067,667,1,132.24,2,2,1,Lost
721,718,1,131.53,2,2,1,Lost
1161,365,2,131.32,3,2,1,Needs Attention
876,175,1,131.29,4,1,1,New / Promising
447,152,1,131.26,4,1,1,New / Promising
2651,530,1,131.08,2,1,1,Lost
2181,181,1,124.39,4,1,1,New / Promising
1392,185,2,123.52000000000001,4,3,1,New / Promising
591,539,2,123.37,2,2,1,Lost
2336,579,2,122.75,2,2,1,Lost
1787,356,1,122.09,3,1,1,Needs Attention
2164,515,2,121.58000000000001,2,2,1,Lost
2113,492,1,121.46,3,1,1,Needs Attention
1580,118,1,121.18,4,1,1,New / Promising
1562,252,1,121.15,4,1,1,New / Promising
25,337,1,119.12,3,1,1,Needs Attention
1657,88,1,118.71,5,1,1,New / Promising
2246,746,1,118.46,1,1,1,Lost
523,573,1,116.36,2,1,1,Lost
2567,464,1,116.26,3,1,1,Needs Attention
2518,494,1,116.14,3,1,1,Needs Attention
480,146,1,116.14,4,1,1,New / Promising
2857,679,1,116.14,2,2,1,Lost
1039,105,2,115.8,4,2,1,New / Promising
218,123,3,115.52,4,4,1,Champions
2995,398,2,115.00999999999999,3,3,1,At Risk
1475,45,1,113.76,5,1,1,New / Promising
959,87,1,113.76,5,1,1,New / Promising
600,682,1,112.48,2,2,1,Lost
752,345,1,109.51,3,1,1,Needs Attention
1208,593,1,107.94,2,2,1,Lost
709,660,2,107.32,2,2,1,Lost
2751,605,1,107.21,2,2,1,Lost
814,561,2,105.55,2,2,1,Lost
181,1044,1,105.11,1,1,1,Lost
252,852,1,104.53,1,1,1,Lost
712,381,1,103.43,3,1,1,Needs Attention
2718,453,2,102.11,3,3,1,At Risk
2385,918,1,101.81,1,1,1,Lost
119,454,1,101.25,3,1,1,Needs Attention
880,840,1,101.25,1,1,1,Lost
635,389,1,101.24,3,1,1,Needs Attention
139,5,1,101.2,5,1,1,New / Promising
2401,236,1,100.51,4,1,1,New / Promising
2276,226,2,100.33999999999999,4,3,1,New / Promising
2118,71,1,99.5,5,1,1,New / Promising
1969,21,1,99.2,5,2,1,New / Promising
1955,291,1,96.7,3,1,1,Needs Attention
558,115,1,96.26,4,1,1,New / Promising
2814,750,2,96.19,1,2,1,Lost
2742,906,1,92.73,1,1,1,Lost
903,57,1,92.73,5,1,1,New / Promising
599,552,1,92.65,2,1,1,Lost
1521,552,1,92.65,2,1,1,Lost
2185,581,1,92.65,2,2,1,Lost
2891,733,1,92.65,2,2,1,Lost
497,7,1,92.65,5,1,1,New / Promising
2837,323,1,92.65,3,1,1,Needs Attention
210,820,2,89.65,1,3,1,Needs Attention
412,665,1,88.85,2,2,1,Lost
1232,726,1,87.92,2,2,1,Lost
1329,76,1,87.73,5,1,1,New / Promising
1663,375,3,87.059999999999988,3,3,1,At Risk
2719,695,1,87.01,2,2,1,Lost
2755,204,1,86.91,4,1,1,New / Promising
1105,250,1,86.91,4,1,1,New / Promising
71,190,2,85.37,4,3,1,New / Promising
546,994,1,84.89,1,1,1,Lost
1096,827,1,84.88,1,1,1,Lost
1438,762,1,83.46,1,1,1,Lost
590,870,1,83.42,1,1,1,Lost
2265,567,1,83.39,2,1,1,Lost
2062,272,1,83.39,4,1,1,New / Promising
422,272,1,83.39,4,1,1,New / Promising
2321,76,1,83.39,5,1,1,New / Promising
443,337,1,83.2,3,1,1,Needs Attention
2068,191,1,83.16,4,1,1,New / Promising
2870,715,1,82.83,2,2,1,Lost
2139,1027,1,82.83,1,1,1,Lost
859,592,1,82.54,2,2,1,Lost
2749,335,1,81.91,3,1,1,Needs Attention
1065,2,1,81.62,5,1,1,New / Promising
1731,228,1,80.52,4,1,1,New / Promising
561,320,1,80.52,3,1,1,Needs Attention
1032,482,1,79.98,3,1,1,Needs Attention
2071,655,1,79.14,2,2,1,Lost
467,22,2,78.789999999999992,5,2,1,New / Promising
2345,117,1,76.19,4,1,1,New / Promising
469,231,1,74.97,4,1,1,New / Promising
2235,377,2,74.77,3,2,1,Needs Attention
2411,223,1,74.76,4,1,1,New / Promising
687,326,1,74.75,3,1,1,Needs Attention
1007,167,1,74.75,4,1,1,New / Promising
1991,255,1,74.37,4,1,1,New / Promising
1895,649,1,73.87,2,2,1,Lost
987,767,1,73.87,1,1,1,Lost
1526,146,1,72.24,4,1,1,New / Promising
2540,651,1,72.24,2,2,1,Lost
1470,34,1,71.69,5,1,1,New / Promising
737,1031,1,70.5,1,1,1,Lost
114,944,1,68.79,1,1,1,Lost
696,481,1,68.79,3,1,1,Needs Attention
1447,876,1,68.02,1,1,1,Lost
1930,1035,1,66.12,1,1,1,Lost
2833,1001,1,66.12,1,1,1,Lost
1256,744,1,66.12,1,1,1,Lost
1124,935,1,66.12,1,1,1,Lost
1495,128,1,66.12,4,1,1,New / Promising
2938,163,1,65.82,4,1,1,New / Promising
1178,951,2,59.379999999999995,1,3,1,Needs Attention
196,106,1,59.23,4,1,1,New / Promising
894,32,1,59.23,5,1,1,New / Promising
318,551,1,56.2,2,1,1,Lost
221,708,1,54.72,2,2,1,Lost
2803,449,1,54.72,3,1,1,Needs Attention
1881,637,1,53.6,2,2,1,Lost
2834,152,2,51.95,4,2,1,New / Promising
344,275,1,51.23,4,1,1,New / Promising
663,891,1,50.62,1,1,1,Lost
1346,713,1,50.03,2,2,1,Lost
2968,32,1,49.75,5,1,1,New / Promising
2418,652,1,49.75,2,2,1,Lost
352,886,1,49,1,1,1,Lost
1163,646,1,49,2,2,1,Lost
1596,331,1,47.54,3,1,1,Needs Attention
2699,810,1,46.23,1,1,1,Lost
797,591,1,43.96,2,2,1,Lost
1796,221,1,43.96,4,1,1,New / Promising
605,120,1,43.46,4,1,1,New / Promising
2211,321,2,43.31,3,2,1,Needs Attention
956,827,1,43.03,1,1,1,Lost
437,759,1,41.71,1,1,1,Lost
490,465,1,40.81,3,1,1,Needs Attention
1767,141,1,40.72,4,1,1,New / Promising
1269,51,1,40.26,5,1,1,New / Promising
2609,512,1,40.26,2,1,1,Lost
837,164,1,40.1,4,1,1,New / Promising
200,61,1,39.57,5,1,1,New / Promising
986,587,1,39.56,2,2,1,Lost
909,190,1,39.36,4,1,1,New / Promising
642,349,1,39.36,3,1,1,Needs Attention
2105,393,1,38.74,3,1,1,Needs Attention
544,823,1,36.75,1,1,1,Lost
279,164,1,32.93,4,1,1,New / Promising
904,0,1,31.27,5,1,1,New / Promising
202,1022,1,30.74,1,1,1,Lost
1120,640,1,30.51,2,2,1,Lost
704,15,1,25.6,5,2,1,New / Promising
266,291,1,24.15,3,1,1,Needs Attention
1285,692,1,24.15,2,2,1,Lost
2669,1012,1,23.97,1,1,1,Lost
2922,729,1,23.97,2,2,1,Lost
2571,284,1,23.97,3,1,1,Needs Attention
2587,63,1,23.97,5,1,1,New / Promising
2776,412,1,23.92,3,1,1,Needs Attention
