order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
7548,3634,66,1,279.67,0,279.67
7549,3635,106,1,187.33,0,187.33
7550,3636,65,1,172.37,0.15,146.51
7551,3637,108,1,97.45,0,97.45
7552,3637,119,1,213.48,0.1,192.13
7553,3637,78,1,77.23,0,77.23
7554,3637,1,1,134.64,0,134.64
7555,3638,61,2,12.8,0,25.6
7556,3638,62,1,117.07,0,117.07
7557,3638,39,1,43.96,0,43.96
7558,3639,5,1,135.87,0,135.87
7559,3640,118,1,357.71,0.15,304.05
7560,3640,143,3,69.82,0,209.46
7561,3640,45,1,61.85,0,61.85
7562,3641,64,1,113.76,0.1,102.38
7563,3642,72,2,196.03,0,392.06
7564,3643,135,2,105.74,0,211.48
7565,3644,54,1,92.65,0.1,83.39
7566,3644,119,1,213.48,0.1,192.13
7567,3645,64,1,113.76,0,113.76
7568,3646,111,1,282.79,0,282.79
7569,3646,82,2,54.72,0.1,98.5
7570,3647,106,1,187.33,0.1,168.6
7571,3647,102,1,116.44,0,116.44
7572,3647,134,1,40.72,0,40.72
7573,3647,88,1,39.57,0,39.57
7574,3648,157,1,65.63,0.1,59.07
7575,3649,152,1,66.12,0,66.12
7576,3649,30,2,168.06,0,336.12
7577,3650,82,1,54.72,0,54.72
7578,3651,38,1,79.64,0,79.64
7579,3652,56,1,48.94,0,48.94
7580,3652,137,1,15.32,0,15.32
7581,3653,97,1,23.97,0,23.97
7582,3654,26,2,66.46,0.2,106.34
7583,3655,70,1,67.88,0,67.88
7584,3656,121,1,374.5,0,374.5
7585,3657,30,1,168.06,0,168.06
7586,3657,110,1,59.23,0,59.23
7587,3658,100,1,69.29,0.1,62.36
7588,3658,70,3,67.88,0,203.64
7589,3658,159,1,57.51,0,57.51
7590,3658,106,1,187.33,0,187.33
7591,3659,129,1,36.16,0,36.16
7592,3660,156,2,17.86,0,35.72
7593,3660,121,1,374.5,0,374.5
7594,3660,56,1,48.94,0,48.94
7595,3661,146,2,20.85,0,41.7
7596,3661,135,1,105.74,0,105.74
7597,3661,32,2,49.75,0.15,84.58
7598,3662,83,1,23.95,0,23.95
7599,3663,110,2,59.23,0,118.46
7600,3663,72,1,196.03,0,196.03
7601,3664,116,1,217.77,0,217.77
7602,3664,156,1,17.86,0.1,16.07
7603,3664,56,1,48.94,0,48.94
7604,3664,131,1,62.23,0,62.23
7605,3664,124,1,13.96,0.1,12.56
7606,3665,54,1,92.65,0,92.65
7607,3666,66,1,279.67,0,279.67
7608,3666,111,1,282.79,0.15,240.37
7609,3666,31,1,121.18,0.2,96.94
7610,3666,99,1,79.98,0.2,63.98
7611,3667,39,1,43.96,0,43.96
7612,3667,84,1,13.12,0,13.12
7613,3668,20,1,84.59,0.1,76.13
7614,3668,119,1,213.48,0.1,192.13
7615,3668,139,1,70.5,0,70.5
7616,3668,152,1,66.12,0,66.12
7617,3669,5,1,135.87,0.2,108.7
7618,3669,76,1,65.54,0.2,52.43
7619,3669,65,1,172.37,0,172.37
7620,3669,152,1,66.12,0,66.12
7621,3669,160,1,40.26,0,40.26
7622,3670,53,1,86.91,0.1,78.22
7623,3670,7,1,33.9,0,33.9
7624,3670,33,1,49.0,0,49.0
7625,3671,45,1,61.85,0.1,55.66
7626,3671,56,1,48.94,0,48.94
7627,3672,142,3,31.27,0,93.81
7628,3673,64,2,113.76,0.1,204.77
7629,3673,110,2,59.23,0.15,100.69
7630,3674,2,1,198.54,0,198.54
7631,3674,140,1,66.53,0,66.53
7632,3674,140,2,66.53,0.1,119.75
7633,3675,89,1,41.71,0.1,37.54
7634,3676,98,1,11.23,0.15,9.55
7635,3677,39,1,43.96,0,43.96
7636,3678,18,1,268.84,0,268.84
7637,3678,50,1,55.81,0.15,47.44
7638,3679,54,1,92.65,0,92.65
7639,3679,101,2,68.79,0.1,123.82
7640,3680,150,3,44.1,0.2,105.84
7641,3681,155,2,82.21,0,164.42
7642,3681,136,1,116.14,0,116.14
7643,3682,51,2,33.99,0,67.98
7644,3682,52,3,190.14,0,570.42
7645,3683,132,1,101.25,0.1,91.12
7646,3683,53,1,86.91,0,86.91
7647,3684,140,1,66.53,0.1,59.88
7648,3684,121,2,374.5,0,749.0
7649,3685,17,1,75.74,0,75.74
7650,3686,121,1,374.5,0,374.5
7651,3686,143,1,69.82,0.1,62.84
7652,3687,101,2,68.79,0,137.58
7653,3687,54,2,92.65,0,185.3
7654,3688,111,1,282.79,0.15,240.37
7655,3688,91,1,50.62,0,50.62
7656,3688,121,1,374.5,0,374.5
7657,3689,32,1,49.75,0,49.75
7658,3689,62,1,117.07,0,117.07
7659,3690,88,1,39.57,0,39.57
7660,3690,85,1,74.75,0.15,63.54
7661,3690,158,1,14.07,0,14.07
7662,3690,75,1,185.8,0.15,157.93
7663,3690,64,1,113.76,0,113.76
7664,3691,54,1,92.65,0.1,83.39
7665,3692,64,2,113.76,0.1,204.77
7666,3693,75,1,185.8,0.1,167.22
7667,3693,49,2,111.88,0,223.76
7668,3694,146,1,20.85,0,20.85
7669,3695,99,1,79.98,0,79.98
7670,3695,93,1,19.37,0.1,17.43
7671,3696,98,2,11.23,0,22.46
7672,3696,132,1,101.25,0,101.25
7673,3697,68,1,204.27,0,204.27
7674,3697,137,2,15.32,0.15,26.04
7675,3697,119,2,213.48,0,426.96
7676,3698,33,1,49.0,0,49.0
7677,3699,50,2,55.81,0,111.62
7678,3699,134,1,40.72,0.15,34.61
7679,3700,119,1,213.48,0,213.48
7680,3701,135,2,105.74,0,211.48
7681,3701,157,1,65.63,0,65.63
7682,3702,85,2,74.75,0,149.5
7683,3703,113,3,274.17,0,822.51
7684,3703,106,1,187.33,0,187.33
7685,3704,108,1,97.45,0.1,87.7
7686,3704,128,2,398.69,0,797.38
7687,3705,139,1,70.5,0,70.5
7688,3705,119,1,213.48,0.15,181.46
7689,3706,65,1,172.37,0.1,155.13
7690,3707,11,1,176.03,0,176.03
7691,3707,43,3,75.67,0.15,192.96
7692,3708,65,1,172.37,0,172.37
7693,3708,140,1,66.53,0,66.53
7694,3708,61,1,12.8,0,12.8
7695,3708,60,1,294.14,0,294.14
7696,3709,141,1,71.69,0,71.69
7697,3710,3,2,101.49,0.15,172.53
7698,3711,64,1,113.76,0,113.76
7699,3711,160,1,40.26,0.15,34.22
7700,3711,61,1,12.8,0.1,11.52
7701,3712,86,2,8.05,0,16.1
7702,3713,16,2,232.17,0.1,417.91
7703,3714,97,2,23.97,0,47.94
7704,3715,119,2,213.48,0.2,341.57
7705,3715,76,2,65.54,0,131.08
7706,3716,54,1,92.65,0,92.65
7707,3717,135,1,105.74,0.2,84.59
7708,3718,152,1,66.12,0,66.12
7709,3719,111,1,282.79,0,282.79
7710,3719,35,1,124.39,0,124.39
7711,3720,55,1,295.32,0,295.32
7712,3721,66,1,279.67,0,279.67
7713,3721,39,1,43.96,0,43.96
7714,3722,155,1,82.21,0,82.21
7715,3722,128,1,398.69,0,398.69
7716,3722,54,2,92.65,0,185.3
7717,3722,113,1,274.17,0.15,233.04
7718,3723,31,2,121.18,0,242.36
7719,3723,15,1,152.22,0.1,137.0
7720,3724,10,1,116.26,0.1,104.63
7721,3725,97,1,23.97,0,23.97
7722,3725,156,1,17.86,0.2,14.29
7723,3726,147,1,23.93,0,23.93
7724,3726,101,1,68.79,0.2,55.03
7725,3726,5,1,135.87,0.2,108.7
7726,3726,95,1,42.95,0,42.95
7727,3727,47,1,173.41,0,173.41
7728,3728,113,1,274.17,0,274.17
7729,3729,36,1,143.82,0,143.82
7730,3729,54,1,92.65,0,92.65
7731,3729,139,1,70.5,0,70.5
7732,3730,116,2,217.77,0,435.54
7733,3731,26,1,66.46,0,66.46
7734,3731,30,3,168.06,0.1,453.76
7735,3731,105,1,348.07,0,348.07
7736,3731,49,1,111.88,0,111.88
7737,3732,34,1,164.11,0,164.11
7738,3732,128,1,398.69,0,398.69
7739,3732,18,1,268.84,0,268.84
7740,3733,103,1,74.37,0,74.37
7741,3734,160,2,40.26,0,80.52
7742,3734,64,2,113.76,0.1,204.77
7743,3735,115,1,276.86,0,276.86
7744,3735,101,3,68.79,0.1,185.73
7745,3735,88,2,39.57,0,79.14
7746,3735,53,3,86.91,0,260.73
7747,3736,88,3,39.57,0,118.71
7748,3737,80,1,41.32,0,41.32
7749,3737,11,1,176.03,0.15,149.63
7750,3738,94,1,59.56,0.1,53.6
7751,3738,110,2,59.23,0,118.46
7752,3738,75,1,185.8,0.1,167.22
7753,3738,141,1,71.69,0.15,60.94
7754,3739,61,1,12.8,0.1,11.52
7755,3740,119,1,213.48,0,213.48
7756,3740,54,1,92.65,0,92.65
7757,3741,132,1,101.25,0,101.25
7758,3741,88,1,39.57,0,39.57
7759,3741,51,2,33.99,0.1,61.18
7760,3742,71,1,16.86,0,16.86
7761,3743,95,1,42.95,0,42.95
7762,3743,63,1,115.75,0,115.75
7763,3743,19,1,229.68,0.15,195.23
7764,3744,11,1,176.03,0,176.03
7765,3744,9,1,98.65,0,98.65
7766,3745,2,1,198.54,0.15,168.76
7767,3745,149,1,68.48,0.15,58.21
7768,3746,54,1,92.65,0.1,83.39
7769,3746,42,1,80.28,0.1,72.25
7770,3747,119,1,213.48,0,213.48
7771,3748,31,2,121.18,0,242.36
7772,3748,103,1,74.37,0,74.37
7773,3749,47,1,173.41,0.15,147.4
7774,3749,121,1,374.5,0,374.5
7775,3749,43,1,75.67,0.1,68.1
7776,3749,56,1,48.94,0,48.94
7777,3750,54,2,92.65,0,185.3
7778,3751,54,2,92.65,0.1,166.77
7779,3751,142,3,31.27,0,93.81
7780,3751,45,1,61.85,0.15,52.57
7781,3751,20,1,84.59,0,84.59
7782,3752,108,1,97.45,0.1,87.7
7783,3753,36,2,143.82,0,287.64
7784,3754,54,1,92.65,0,92.65
7785,3754,75,1,185.8,0,185.8
7786,3755,140,1,66.53,0,66.53
7787,3755,37,1,83.16,0,83.16
7788,3756,68,1,204.27,0,204.27
7789,3756,52,2,190.14,0,380.28
7790,3756,89,1,41.71,0.2,33.37
7791,3757,95,1,42.95,0,42.95
7792,3757,85,1,74.75,0,74.75
7793,3757,118,1,357.71,0,357.71
7794,3758,111,1,282.79,0.1,254.51
7795,3758,86,1,8.05,0,8.05
7796,3759,54,2,92.65,0,185.3
7797,3759,111,1,282.79,0,282.79
7798,3760,70,1,67.88,0,67.88
7799,3760,31,1,121.18,0,121.18
7800,3761,71,1,16.86,0,16.86
7801,3761,111,1,282.79,0.1,254.51
7802,3762,34,1,164.11,0.1,147.7
7803,3763,54,1,92.65,0.2,74.12
7804,3763,54,1,92.65,0.1,83.39
7805,3764,152,1,66.12,0,66.12
7806,3765,108,1,97.45,0,97.45
7807,3766,94,1,59.56,0,59.56
7808,3767,139,1,70.5,0,70.5
7809,3767,111,1,282.79,0,282.79
7810,3767,144,1,11.66,0.15,9.91
7811,3768,145,3,84.99,0.15,216.72
7812,3768,93,1,19.37,0,19.37
7813,3769,31,1,121.18,0,121.18
7814,3769,1,1,134.64,0,134.64
7815,3770,54,1,92.65,0,92.65
7816,3771,5,1,135.87,0.15,115.49
7817,3771,54,2,92.65,0,185.3
7818,3771,61,2,12.8,0.1,23.04
7819,3772,160,1,40.26,0,40.26
7820,3773,108,1,97.45,0,97.45
7821,3774,89,1,41.71,0,41.71
7822,3775,86,1,8.05,0,8.05
7823,3775,142,2,31.27,0,62.54
7824,3776,54,2,92.65,0,185.3
7825,3776,92,1,74.46,0.15,63.29
7826,3776,88,1,39.57,0,39.57
7827,3777,47,2,173.41,0,346.82
7828,3777,135,2,105.74,0,211.48
7829,3778,159,2,57.51,0,115.02
7830,3778,34,2,164.11,0,328.22
7831,3779,139,1,70.5,0,70.5
7832,3779,1,1,134.64,0.15,114.44
7833,3779,110,1,59.23,0.1,53.31
7834,3780,1,1,134.64,0,134.64
7835,3780,60,1,294.14,0,294.14
7836,3780,105,1,348.07,0.1,313.26
7837,3781,54,1,92.65,0.1,83.39
7838,3782,18,1,268.84,0,268.84
7839,3783,32,1,49.75,0.15,42.29
7840,3783,113,1,274.17,0,274.17
7841,3784,24,1,346.45,0.15,294.48
7842,3785,19,1,229.68,0,229.68
7843,3785,130,1,68.02,0,68.02
7844,3786,123,1,92.73,0,92.73
7845,3786,128,1,398.69,0,398.69
7846,3786,137,1,15.32,0,15.32
7847,3786,106,1,187.33,0,187.33
7848,3786,19,1,229.68,0.15,195.23
7849,3787,62,1,117.07,0,117.07
7850,3788,149,1,68.48,0.1,61.63
7851,3789,152,1,66.12,0.15,56.2
7852,3790,128,1,398.69,0,398.69
7853,3790,62,1,117.07,0,117.07
7854,3791,80,1,41.32,0,41.32
7855,3792,31,1,121.18,0,121.18
7856,3792,159,1,57.51,0,57.51
7857,3793,21,1,274.21,0.1,246.79
7858,3793,119,2,213.48,0,426.96
7859,3794,111,3,282.79,0,848.37
7860,3794,22,1,399.88,0,399.88
7861,3794,5,1,135.87,0,135.87
7862,3795,61,1,12.8,0,12.8
7863,3796,152,1,66.12,0,66.12
7864,3797,119,1,213.48,0,213.48
7865,3798,54,1,92.65,0,92.65
7866,3799,119,1,213.48,0,213.48
7867,3800,89,1,41.71,0,41.71
7868,3800,54,1,92.65,0,92.65
7869,3800,75,1,185.8,0,185.8
7870,3801,21,1,274.21,0.2,219.37
7871,3801,130,1,68.02,0,68.02
7872,3802,97,1,23.97,0,23.97
7873,3803,152,1,66.12,0,66.12
7874,3803,83,1,23.95,0,23.95
7875,3803,110,1,59.23,0,59.23
7876,3803,9,1,98.65,0.1,88.79
7877,3804,128,1,398.69,0,398.69
7878,3805,119,2,213.48,0.2,341.57
7879,3805,160,1,40.26,0.15,34.22
7880,3805,101,1,68.79,0,68.79
7881,3805,54,1,92.65,0,92.65
7882,3806,126,1,319.24,0.15,271.35
7883,3806,142,1,31.27,0,31.27
7884,3806,92,1,74.46,0.1,67.01
7885,3807,142,1,31.27,0,31.27
7886,3807,160,3,40.26,0.15,102.66
7887,3808,54,2,92.65,0.1,166.77
7888,3809,16,2,232.17,0,464.34
7889,3809,67,2,62.01,0,124.02
7890,3809,89,1,41.71,0,41.71
7891,3810,29,2,122.84,0,245.68
7892,3811,143,2,69.82,0,139.64
7893,3811,58,1,151.67,0,151.67
7894,3812,108,1,97.45,0,97.45
7895,3813,107,1,335.62,0.1,302.06
7896,3814,136,1,116.14,0.1,104.53
7897,3814,53,1,86.91,0,86.91
7898,3815,108,1,97.45,0.1,87.7
7899,3816,105,1,348.07,0.1,313.26
7900,3816,30,1,168.06,0,168.06
7901,3816,129,1,36.16,0,36.16
7902,3817,84,1,13.12,0,13.12
7903,3818,97,3,23.97,0,71.91
7904,3818,97,1,23.97,0,23.97
7905,3819,86,3,8.05,0,24.15
7906,3820,117,1,173.82,0,173.82
7907,3821,110,1,59.23,0,59.23
7908,3822,24,1,346.45,0.15,294.48
7909,3822,108,1,97.45,0.15,82.83
7910,3822,126,1,319.24,0,319.24
7911,3823,54,2,92.65,0,185.3
7912,3824,145,2,84.99,0.15,144.48
7913,3824,54,1,92.65,0,92.65
7914,3824,125,1,226.52,0,226.52
7915,3824,6,1,180.27,0,180.27
7916,3825,72,1,196.03,0.1,176.43
7917,3826,12,1,291.22,0,291.22
7918,3826,146,2,20.85,0.15,35.45
7919,3826,121,1,374.5,0,374.5
7920,3826,10,1,116.26,0,116.26
7921,3826,78,2,77.23,0,154.46
7922,3827,74,1,41.44,0.1,37.3
7923,3827,29,1,122.84,0,122.84
7924,3827,51,1,33.99,0.15,28.89
7925,3827,144,1,11.66,0,11.66
7926,3827,34,2,164.11,0.1,295.4
7927,3828,66,1,279.67,0.15,237.72
7928,3829,145,1,84.99,0,84.99
7929,3829,54,1,92.65,0,92.65
7930,3830,47,1,173.41,0,173.41
7931,3831,132,2,101.25,0,202.5
7932,3831,9,1,98.65,0,98.65
7933,3832,89,2,41.71,0,83.42
7934,3832,97,1,23.97,0.15,20.37
7935,3832,64,1,113.76,0,113.76
7936,3832,92,1,74.46,0,74.46
7937,3832,15,1,152.22,0,152.22
7938,3833,159,2,57.51,0,115.02
7939,3833,22,1,399.88,0,399.88
7940,3834,121,1,374.5,0,374.5
7941,3834,152,1,66.12,0,66.12
7942,3834,54,2,92.65,0,185.3
7943,3835,78,2,77.23,0.1,139.01
7944,3835,87,1,40.81,0.1,36.73
7945,3835,160,1,40.26,0,40.26
7946,3836,45,2,61.85,0.1,111.33
7947,3836,107,1,335.62,0,335.62
7948,3837,54,2,92.65,0,185.3
7949,3837,116,1,217.77,0,217.77
7950,3838,111,1,282.79,0.1,254.51
7951,3838,124,1,13.96,0,13.96
7952,3838,71,1,16.86,0,16.86
7953,3839,158,2,14.07,0.1,25.33
7954,3839,48,1,156.79,0,156.79
7955,3839,119,1,213.48,0.1,192.13
7956,3839,40,1,53.97,0,53.97
7957,3840,29,2,122.84,0,245.68
7958,3841,128,1,398.69,0.2,318.95
7959,3842,98,1,11.23,0,11.23
7960,3842,129,1,36.16,0,36.16
7961,3843,84,3,13.12,0,39.36
7962,3843,8,1,255.14,0,255.14
7963,3844,94,1,59.56,0,59.56
7964,3845,68,1,204.27,0.15,173.63
7965,3845,54,3,92.65,0,277.95
7966,3846,17,1,75.74,0.15,64.38
7967,3846,111,2,282.79,0,565.58
7968,3847,18,1,268.84,0.1,241.96
7969,3847,119,1,213.48,0,213.48
7970,3848,65,1,172.37,0.2,137.9
7971,3848,54,1,92.65,0,92.65
7972,3849,10,1,116.26,0,116.26
7973,3849,33,2,49.0,0,98.0
7974,3849,113,2,274.17,0.15,466.09
7975,3849,54,1,92.65,0,92.65
7976,3849,86,1,8.05,0,8.05
7977,3850,123,1,92.73,0,92.73
7978,3850,100,2,69.29,0,138.58
7979,3850,81,1,52.03,0,52.03
7980,3850,54,2,92.65,0,185.3
7981,3851,160,1,40.26,0,40.26
7982,3852,54,1,92.65,0,92.65
7983,3852,67,1,62.01,0,62.01
7984,3852,157,1,65.63,0,65.63
7985,3853,55,1,295.32,0,295.32
7986,3854,94,1,59.56,0,59.56
7987,3855,114,1,240.92,0,240.92
7988,3855,118,2,357.71,0,715.42
7989,3856,113,1,274.17,0.1,246.75
7990,3857,89,2,41.71,0.2,66.74
7991,3857,56,2,48.94,0.2,78.3
7992,3857,60,2,294.14,0.1,529.45
7993,3858,64,1,113.76,0.1,102.38
7994,3858,158,1,14.07,0,14.07
7995,3859,121,2,374.5,0,749.0
7996,3859,84,2,13.12,0,26.24
7997,3859,160,1,40.26,0.1,36.23
7998,3860,9,2,98.65,0.2,157.84
7999,3860,121,1,374.5,0.1,337.05
8000,3861,50,1,55.81,0,55.81
8001,3861,123,1,92.73,0,92.73
8002,3861,94,1,59.56,0,59.56
8003,3862,40,1,53.97,0,53.97
8004,3862,121,1,374.5,0.1,337.05
8005,3863,89,1,41.71,0,41.71
8006,3864,144,2,11.66,0.2,18.66
8007,3864,108,2,97.45,0.1,175.41
8008,3865,43,2,75.67,0,151.34
8009,3866,54,1,92.65,0,92.65
8010,3866,89,2,41.71,0,83.42
8011,3866,64,2,113.76,0.15,193.39
8012,3867,56,1,48.94,0.2,39.15
8013,3867,54,2,92.65,0,185.3
8014,3868,63,1,115.75,0.1,104.17
8015,3868,40,2,53.97,0.1,97.15
8016,3869,33,1,49.0,0,49.0
8017,3870,111,1,282.79,0,282.79
8018,3871,39,2,43.96,0.15,74.73
8019,3871,54,3,92.65,0.1,250.16
8020,3871,111,1,282.79,0,282.79
8021,3872,118,2,357.71,0,715.42
8022,3872,160,1,40.26,0,40.26
8023,3873,40,1,53.97,0,53.97
8024,3874,116,1,217.77,0.1,195.99
8025,3875,46,1,64.69,0.1,58.22
8026,3876,101,2,68.79,0,137.58
8027,3877,91,1,50.62,0,50.62
8028,3877,54,1,92.65,0.15,78.75
8029,3878,152,1,66.12,0.1,59.51
8030,3879,81,2,52.03,0,104.06
8031,3880,54,1,92.65,0.1,83.39
8032,3880,54,2,92.65,0,185.3
8033,3881,142,1,31.27,0,31.27
8034,3882,54,1,92.65,0,92.65
8035,3883,46,3,64.69,0,194.07
8036,3883,97,1,23.97,0,23.97
8037,3883,26,1,66.46,0.15,56.49
8038,3884,126,3,319.24,0,957.72
8039,3884,2,2,198.54,0,397.08
8040,3885,65,2,172.37,0.15,293.03
8041,3885,119,1,213.48,0,213.48
8042,3885,34,1,164.11,0,164.11
8043,3885,160,2,40.26,0.1,72.47
8044,3885,99,3,79.98,0.1,215.95
8045,3886,141,2,71.69,0,143.38
8046,3886,150,1,44.1,0,44.1
8047,3886,64,2,113.76,0,227.52
8048,3886,81,2,52.03,0.2,83.25
8049,3887,145,2,84.99,0.2,135.98
8050,3888,72,1,196.03,0.1,176.43
8051,3888,158,2,14.07,0,28.14
8052,3889,98,1,11.23,0,11.23
8053,3889,110,2,59.23,0,118.46
8054,3890,19,2,229.68,0,459.36
8055,3890,89,2,41.71,0,83.42
8056,3891,73,1,43.45,0,43.45
8057,3891,93,1,19.37,0.1,17.43
8058,3892,52,2,190.14,0.1,342.25
8059,3892,78,1,77.23,0,77.23
8060,3892,121,2,374.5,0,749.0
8061,3893,88,1,39.57,0.15,33.63
8062,3894,18,1,268.84,0.15,228.51
8063,3895,39,2,43.96,0,87.92
8064,3895,159,1,57.51,0,57.51
8065,3895,64,1,113.76,0,113.76
8066,3895,145,1,84.99,0.15,72.24
8067,3895,26,2,66.46,0.1,119.63
8068,3896,35,1,124.39,0,124.39
8069,3897,82,1,54.72,0,54.72
8070,3897,45,1,61.85,0,61.85
8071,3898,61,1,12.8,0,12.8
8072,3899,39,1,43.96,0,43.96
8073,3899,66,1,279.67,0.1,251.7
8074,3899,81,2,52.03,0,104.06
8075,3899,142,1,31.27,0.15,26.58
8076,3900,123,2,92.73,0,185.46
8077,3900,34,1,164.11,0.1,147.7
8078,3901,149,1,68.48,0,68.48
8079,3902,54,1,92.65,0,92.65
8080,3903,8,1,255.14,0,255.14
8081,3903,136,1,116.14,0,116.14
8082,3903,114,1,240.92,0,240.92
8083,3904,91,1,50.62,0,50.62
8084,3904,81,1,52.03,0,52.03
8085,3905,97,1,23.97,0.15,20.37
8086,3906,110,1,59.23,0,59.23
8087,3906,140,1,66.53,0,66.53
8088,3906,40,3,53.97,0,161.91
8089,3907,17,1,75.74,0,75.74
8090,3908,121,1,374.5,0,374.5
8091,3908,160,1,40.26,0,40.26
8092,3909,149,1,68.48,0,68.48
8093,3910,53,3,86.91,0,260.73
8094,3910,18,1,268.84,0,268.84
8095,3911,53,1,86.91,0.15,73.87
8096,3911,17,1,75.74,0,75.74
8097,3912,54,1,92.65,0,92.65
8098,3912,125,1,226.52,0,226.52
8099,3912,160,2,40.26,0,80.52
8100,3912,54,2,92.65,0,185.3
8101,3912,25,3,292.94,0.15,747.0
8102,3913,97,1,23.97,0,23.97
8103,3913,78,2,77.23,0,154.46
8104,3913,25,3,292.94,0,878.82
8105,3913,152,1,66.12,0,66.12
8106,3913,99,1,79.98,0,79.98
8107,3914,137,1,15.32,0.2,12.26
8108,3915,111,1,282.79,0,282.79
8109,3915,95,2,42.95,0,85.9
8110,3915,31,1,121.18,0,121.18
8111,3916,33,2,49.0,0.2,78.4
8112,3916,89,1,41.71,0,41.71
8113,3917,89,1,41.71,0,41.71
8114,3917,130,1,68.02,0,68.02
8115,3917,101,1,68.79,0.1,61.91
8116,3917,110,1,59.23,0,59.23
8117,3917,11,1,176.03,0,176.03
8118,3918,40,1,53.97,0,53.97
8119,3918,34,1,164.11,0,164.11
8120,3918,5,1,135.87,0.2,108.7
8121,3919,18,2,268.84,0,537.68
8122,3920,84,2,13.12,0.15,22.3
8123,3920,1,1,134.64,0.1,121.18
8124,3920,68,2,204.27,0,408.54
8125,3921,66,1,279.67,0,279.67
8126,3922,101,1,68.79,0,68.79
8127,3922,54,1,92.65,0,92.65
8128,3922,87,1,40.81,0,40.81
8129,3922,64,1,113.76,0,113.76
8130,3922,158,1,14.07,0,14.07
8131,3923,106,1,187.33,0,187.33
8132,3923,152,1,66.12,0.1,59.51
8133,3923,18,1,268.84,0.1,241.96
8134,3923,33,1,49.0,0,49.0
8135,3924,54,1,92.65,0.1,83.39
8136,3924,38,1,79.64,0.15,67.69
8137,3924,138,1,24.71,0,24.71
8138,3925,60,3,294.14,0,882.42
8139,3925,30,2,168.06,0.15,285.7
8140,3926,35,2,124.39,0,248.78
8141,3927,61,1,12.8,0,12.8
8142,3927,125,1,226.52,0,226.52
8143,3928,80,1,41.32,0,41.32
8144,3928,143,1,69.82,0,69.82
8145,3928,26,2,66.46,0,132.92
8146,3928,21,1,274.21,0.1,246.79
8147,3928,54,1,92.65,0,92.65
8148,3929,54,1,92.65,0.15,78.75
8149,3929,96,3,51.37,0.1,138.7
8150,3929,129,1,36.16,0.15,30.74
8151,3930,45,1,61.85,0.1,55.66
8152,3931,128,1,398.69,0,398.69
8153,3931,136,1,116.14,0.15,98.72
8154,3931,143,1,69.82,0.1,62.84
8155,3932,86,1,8.05,0,8.05
8156,3932,54,1,92.65,0,92.65
8157,3933,75,1,185.8,0,185.8
8158,3933,160,2,40.26,0,80.52
8159,3934,37,2,83.16,0,166.32
8160,3935,33,1,49.0,0,49.0
8161,3936,152,2,66.12,0.15,112.4
8162,3936,103,1,74.37,0,74.37
8163,3936,91,2,50.62,0,101.24
8164,3937,54,2,92.65,0,185.3
8165,3937,85,1,74.75,0,74.75
8166,3937,52,1,190.14,0,190.14
8167,3938,22,1,399.88,0.15,339.9
8168,3938,156,1,17.86,0,17.86
8169,3938,85,1,74.75,0,74.75
8170,3938,113,1,274.17,0,274.17
8171,3939,98,1,11.23,0,11.23
8172,3939,72,1,196.03,0,196.03
8173,3939,75,3,185.8,0,557.4
8174,3940,25,1,292.94,0.2,234.35
8175,3941,125,1,226.52,0.1,203.87
8176,3941,88,1,39.57,0,39.57
8177,3942,13,2,132.43,0.2,211.89
8178,3943,11,2,176.03,0,352.06
8179,3943,101,1,68.79,0.2,55.03
8180,3943,137,1,15.32,0.1,13.79
8181,3944,91,2,50.62,0.1,91.12
8182,3944,152,1,66.12,0.1,59.51
8183,3945,72,1,196.03,0,196.03
8184,3945,72,1,196.03,0,196.03
8185,3945,91,1,50.62,0.2,40.5
8186,3946,92,1,74.46,0.15,63.29
8187,3946,70,2,67.88,0,135.76
8188,3946,45,1,61.85,0,61.85
8189,3946,91,1,50.62,0,50.62
8190,3947,5,1,135.87,0.1,122.28
8191,3948,119,1,213.48,0,213.48
8192,3948,114,1,240.92,0.1,216.83
8193,3948,112,1,329.53,0.2,263.62
8194,3948,134,1,40.72,0,40.72
8195,3948,29,1,122.84,0,122.84
8196,3949,33,1,49.0,0,49.0
8197,3949,12,3,291.22,0.15,742.61
8198,3950,11,1,176.03,0,176.03
8199,3950,106,2,187.33,0,374.66
8200,3950,108,1,97.45,0.1,87.7
8201,3950,65,1,172.37,0.15,146.51
8202,3951,73,1,43.45,0.1,39.11
8203,3951,64,1,113.76,0,113.76
8204,3951,152,1,66.12,0,66.12
8205,3952,149,1,68.48,0,68.48
8206,3953,54,1,92.65,0,92.65
8207,3953,72,1,196.03,0,196.03
8208,3953,145,1,84.99,0,84.99
8209,3953,13,1,132.43,0,132.43
8210,3953,110,1,59.23,0.1,53.31
8211,3954,111,1,282.79,0.2,226.23
8212,3955,97,1,23.97,0,23.97
8213,3955,126,2,319.24,0.15,542.71
8214,3956,40,1,53.97,0,53.97
8215,3956,152,1,66.12,0.15,56.2
8216,3957,155,1,82.21,0,82.21
8217,3957,12,1,291.22,0,291.22
8218,3958,39,1,43.96,0,43.96
8219,3959,155,1,82.21,0.1,73.99
8220,3960,128,1,398.69,0.15,338.89
8221,3960,94,1,59.56,0.2,47.65
8222,3960,85,2,74.75,0,149.5
8223,3960,72,2,196.03,0,392.06
